comments,date,sentiment
"To all iPhone and Android users, both platforms are great. There&#39;s just one thing that is better on iPhones. The operating system, yes, iOS itself. The ecosystem is just very convenient. You can access everything from your computer to your phone and vice versa. And even if everything changes and Android can surpass iPhone&#39;s capability but they can&#39;t copy the AirDrop and iMessage, it&#39;s useless.",2020-02-15T05:52:03.000Z,0.1655
it&#39;s a camera more than a phone,2020-02-15T05:51:34.000Z,0.0
You cant really shoot 8k all the way because even on my note 10+ at 4k it gets super hot it lasted only to 4 mins recording then another 4 mins.,2020-02-15T05:47:14.000Z,0.7313
"android is always been inspired by Apple since the beggining of Smartphone industry from the aesthetic design of apple to Earpods that other make riff off and call them earpuds, earbuds and etc.<br /><br /> Example from the beggining:<br /><br /> one single button in screen,<br /><br /> Round Corners,<br /><br /> Vertican/horizontal dual camera,(BTW iPhone starts the multiple camera trend) <br /><br />IOS, <br /><br />and etc. <br /><br />it&#39;s not technically  copying but Inspired says by Android company&#39;s like Huwaei, Xiaomi, Android itself from android os, and again ETC. :)<br /><br /><br /><br /><br /><br />Apple isn&#39;t always the first one to use cool feature&#39;s but Apple always makes the trend.",2020-02-15T05:42:35.000Z,0.9118
Samsung : I am the best camera phone <br /><br /><br />Camera : Am i a joke to you ??,2020-02-15T05:40:32.000Z,0.7757
"The phone is super lit, but looks worst than iPhone 11 from back",2020-02-15T05:37:14.000Z,-0.6369
"Now we can zoom not only dog but the bark as well, thank you Samsung",2020-02-15T05:32:23.000Z,0.7096
s10 wow s20 ultra woooooowww,2020-02-15T05:12:17.000Z,0.5859
Searching for another kidney&#39;s,2020-02-15T05:05:52.000Z,0.0
"<a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=2m34s"">2:34</a> Los Santos Easter Egg.",2020-02-15T05:05:28.000Z,0.0
Ok this looks good,2020-02-15T04:57:10.000Z,0.6249
No thanks. But that iPhone 9 tho,2020-02-15T04:54:46.000Z,0.1779
Seriously<br /> I just bought an s10+,2020-02-15T04:53:23.000Z,0.0
"I&#39;ve always loved apple but Android wins this one, I&#39;ma switch from my XR 👌👌",2020-02-15T04:50:00.000Z,0.8176
I actually kind of want a Samsung now but sadly it still runs android and android to me looks the same on every phone that runs it,2020-02-15T04:46:36.000Z,-0.5714
Apple : Slofie<br />Samsung : Space Zoom <br />Huawei : * Quarantined*,2020-02-15T04:38:13.000Z,0.0
this makes apple look pathetic even though it already is,2020-02-15T04:20:14.000Z,-0.5719
Haha people were like a phone with 3 cámaras nah now another phone but now with five cameras 😂😂,2020-02-15T04:18:43.000Z,0.3716
"You know what this means, The Note is coming",2020-02-15T04:12:01.000Z,0.0
2020: Samsung  with 108mp<br />2020:Apple with 12mp<br />2030:samsung with 234mp<br />2020:Apple still 12mp and to outdated,2020-02-15T04:11:29.000Z,0.0
Seems like Samsung took a few pointers from Google here...,2020-02-15T04:10:18.000Z,0.3612
It went from s10 to s20,2020-02-15T04:07:06.000Z,0.0
Oh wow another phone i cant afford lol,2020-02-15T03:59:44.000Z,0.3544
Best phone I&#39;ve ever seen in my life,2020-02-15T03:58:13.000Z,0.6369
Hears 1.5 terabytes on the S20 ultra<br />Me :Looks on my gaming laptop in shame<br />Hears 8k video recording and 100X zoom<br />Me :Looks at my camera in shame,2020-02-15T03:47:57.000Z,-0.4767
iphone 11 max/pro but better,2020-02-15T03:44:55.000Z,0.5927
can i have one?😟,2020-02-15T03:40:55.000Z,0.0
Our face will still remain the same so........you can use mirror,2020-02-15T03:38:19.000Z,0.0
8k.😈     . Price so high for me😅,2020-02-15T03:28:32.000Z,0.0
Comments: A bunch of unoriginal scrubs re-posting top comments over and over again. Must be Apple fans.,2020-02-15T03:23:30.000Z,0.2023
"So there&#39;s no S11, S12..............S18, S19????",2020-02-15T03:20:55.000Z,-0.5328
Yare yare daze my wallet could hardly afford lunch,2020-02-15T03:19:22.000Z,-0.1779
Honestly if it still had the headphone jack I&#39;d buy it with my tax return,2020-02-15T03:12:33.000Z,0.4588
Are these phones available in Pakistan?,2020-02-15T03:06:57.000Z,0.0
This phone will cost $949.99.,2020-02-15T03:06:15.000Z,0.0
"Samsung, can you give me this super phone? I&#39;d like to have my own unboxing and reviews about this beautiful phone, but sadly, I can&#39;t afford it. 😊",2020-02-15T03:00:45.000Z,0.397
iPhone: We make the best Camera on a phone<br />Samsung: Hold my Note 7,2020-02-15T02:58:51.000Z,0.6369
2020,2020-02-15T02:57:45.000Z,0.0
Samsung is the future,2020-02-15T02:56:04.000Z,0.0
I don&#39;t care,2020-02-15T02:52:34.000Z,0.4939
Can&#39;t wait till iPhone15 gets these features!,2020-02-15T02:45:53.000Z,0.0
Watching  This on my iPhone lol,2020-02-15T02:33:27.000Z,0.4215
"<a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=2m16s"">2:16</a> What movie is that?",2020-02-15T02:31:10.000Z,0.0
Samsung: We built a phone that matches its price <br /><br />S10 $1000<br />S20 $2000,2020-02-15T02:29:58.000Z,0.0
I like this phone its better than 11 pro or normal 11,2020-02-15T02:29:42.000Z,0.6597
Apple: 3 Cameras<br /><br /><br />Samsung: Hold my sauce,2020-02-15T02:14:22.000Z,0.0
제용이형 감옥부터 가서 죄좀 털고와,2020-02-15T02:07:29.000Z,0.0
Wow Samsung what will u invent next Phone with Car?,2020-02-15T02:00:59.000Z,0.5859
Adiós celulares lindos :v,2020-02-15T01:56:19.000Z,0.0
Love it when ads nowadays does memes,2020-02-15T01:55:34.000Z,0.6369
It looks bad in the front : c,2020-02-15T01:55:15.000Z,-0.5423
now this is too far of technologies....<br />i dont know how smartphones will be like in 2030...,2020-02-15T01:51:58.000Z,0.3612
"A10-A20-A30-A40-A50-A60-A70-A80-A90<br />M10-M20-M30<br />S8....S9..S10 jumps TO S20<br />NOTE 9.....NOTE 10 (PROBABLY JUMPS TO NOTE 20)<br />why you only use dozens,what is ur problem",2020-02-15T01:50:34.000Z,-0.4019
beast,2020-02-15T01:49:21.000Z,0.0
why are all phones like 🎛🎛 now ?? 😬😶🙃,2020-02-15T01:45:00.000Z,0.4329
So amazing smart for 2020😍,2020-02-15T01:40:07.000Z,0.7947
@angusisgaming,2020-02-15T01:39:22.000Z,0.0
"i guess its useless too<br />I bought this one plus 7 pro <br />how everyone talking about its speed 8gb ram 90hrtz blah blah and then after 5months there&#39;s popping sound from display , scroll down for about half hr fb crashes dosent optimize itself <br />Slightly bent and the rear glass broke <br />No one finds a fault untill the way they use it <br />Im not buying high end specs phone at some point even app crashes its so frustrating spending lots of money",2020-02-15T01:36:36.000Z,-0.8638
🇰🇵“VS”🇰🇷,2020-02-15T01:34:45.000Z,0.0
An android phone with good quality?  too good to be true.,2020-02-15T01:34:22.000Z,0.8225
"Huawei takes sensors from Sony..  brought lens tech from Leica (only partially). It has been leading phone camera industry in the past few years. But no longer. <br />Samsung makes their own 108 million isocell sensor , and lens from their own camera manufacturing technology. (they had their own DSLR line up, too)<br />Huawei&#39;s tech is more of a collaborated result,  yet objectively lags behind now compared to Samsung S series,  in both stability point of view and performance.<br />Apple is way behind in terms of &quot;hardware&quot; specification, but their software optimization is very laudable, the best. UNIX is very difficult to beat.",2020-02-15T01:33:47.000Z,0.6763
Can you make the galaxy s20 ultra more C o l  O u R s 💖✌💖,2020-02-15T01:31:14.000Z,0.0
"See, I would get this phone if it had iMessage. That’s the only thing holding me back",2020-02-15T01:26:40.000Z,0.0
갓성만 쓴다..,2020-02-15T01:19:39.000Z,0.0
Why are you copying Apple your stupid,2020-02-15T01:15:12.000Z,-0.5267
2007: This is the new Iphone.<br />2020: This is the new <b>Telescope.</b>,2020-02-15T01:12:27.000Z,0.0
VOU VENDER MEU MARIDO..E O GEITO😢,2020-02-15T01:08:56.000Z,0.0
"Please make a phone with 80+mm WIDTH, stop stretching screen it looks like a sousage. WIDTH is improtand, make 80mm width then I buy your phone. My current phone has 83mm width",2020-02-15T01:05:33.000Z,0.3818
"Ok, I want it.",2020-02-15T00:59:23.000Z,0.3612
My bois:buy sumsung <br />Me:FACK SUMSUNG FOREVER,2020-02-15T00:57:11.000Z,0.0
Keep following HUAWEI,2020-02-15T00:56:12.000Z,0.0
"No thanks, I just want a smart phone with 1 camera.",2020-02-15T00:44:30.000Z,0.5719
Oh seriously<br />I bought the new S10+ from last 1 week😢😢😢,2020-02-15T00:44:17.000Z,0.0
Lady&#39;s And Gentlemen Welcome Back To<br /><b>&quot;The Thing&#39;s That We Can&#39;t Afford&quot;</b>,2020-02-15T00:40:24.000Z,0.4588
why i can hear siri’s voice on this full video advertisement?,2020-02-15T00:34:07.000Z,0.0
Me:what&#39;s the difference<br /><br />Samsung:yes,2020-02-15T00:32:17.000Z,0.0
"<b>Samsung is now crazy in flip phones, People want bend phones</b>",2020-02-15T00:23:44.000Z,-0.2732
Samsung arent bitches so they actually have comments on unlike apple,2020-02-15T00:22:25.000Z,0.4847
Best ad tho. But make bixby good,2020-02-15T00:19:35.000Z,0.7964
Awesome Screen:),2020-02-15T00:19:25.000Z,0.6249
"<a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=2m14s"">2:14</a> this one is funny",2020-02-15T00:15:43.000Z,0.4404
badass phone.,2020-02-15T00:12:32.000Z,-0.1531
I Like this smartphone and the photography is marvelous......this phone is so good it hurts😁👍👍,2020-02-15T00:09:41.000Z,0.7384
This will be Apple phone if they thought harder instead of putting a new phone and the only difference is plus a camera,2020-02-15T00:09:12.000Z,0.0
iPhone 11 : 3 cameras<br /><br />Samsung: There is another,2020-02-15T00:02:35.000Z,0.0
"this phone is really amazing but get rid of the fingerprint scanner,  and improve the face recognition because that&#39;s what most people use",2020-02-15T00:01:30.000Z,0.7504
I thought there couldn&#39;t be an uglier phone than the iPhone 11.,2020-02-14T23:59:10.000Z,-0.4939
Now make one about the headphone jack,2020-02-14T23:56:27.000Z,0.0
Just kills birds,2020-02-14T23:54:12.000Z,-0.5423
Not 5G,2020-02-14T23:53:58.000Z,0.0
Que bonita cocina 🙂,2020-02-14T23:44:58.000Z,0.0
Traduzcanlo a español,2020-02-14T23:44:25.000Z,0.0
2020:3 camera<br />2040:10 camera,2020-02-14T23:41:03.000Z,0.0
Everything is the same except some camera improvements,2020-02-14T23:34:13.000Z,0.3182
Manager:How many phones do we made this year? Samsung:Yes,2020-02-14T23:32:23.000Z,0.0
"Ight, my iphone is giving a visit to the trash tonight.<br />Welcome my new born child, Samsung s20 ultra!<br />Isn’t it beautiful?",2020-02-14T23:31:28.000Z,0.7644
I need this.,2020-02-14T23:25:39.000Z,0.0
... The next generation Galaxy has arrived,2020-02-14T23:23:54.000Z,0.0
"Horrible el diseño, esperaba un diseñó más lindo",2020-02-14T23:20:29.000Z,-0.5423
That was a pretty fast answer to the iphone 11<br />And probably will still be cheaper than that.,2020-02-14T23:19:20.000Z,0.4939
It seems that they add a new camera each year so by 2026 we will have 10 cameras,2020-02-14T23:17:19.000Z,0.0
"don&#39;t be dumb, buy buy apple",2020-02-14T23:05:25.000Z,-0.5106
This will give Huawei a serious run for it&#39;s money;<br />The only thing stopping me is the price.....,2020-02-14T23:04:13.000Z,-0.2263
And people laugh about the iPhone 11 pro camera,2020-02-14T22:51:21.000Z,0.5574
Oh gosh I need to win lotto,2020-02-14T22:47:26.000Z,0.5859
People: so how many times can the phone zoom?<br /><br />Samsung: yes,2020-02-14T22:44:56.000Z,0.4019
"<a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=2m15s"">2:15</a> , me in PUBG,😅",2020-02-14T22:43:53.000Z,0.0
Todo eso por quedarme abajo del puente we,2020-02-14T22:43:23.000Z,0.0
The camera bis what hits me,2020-02-14T22:42:53.000Z,0.0
Masterpiece,2020-02-14T22:42:15.000Z,0.6249
People make fun of apple for skipping 9<br /><br /><br /><br /><br /><br /><br /><br />Samsung skipped 11-19,2020-02-14T22:40:39.000Z,0.5106
Looks like apple is gonna have to think big brain with the iPhone 12...,2020-02-14T22:38:05.000Z,0.3612
Roll on release date😛,2020-02-14T22:26:10.000Z,0.0
💣💢🔥💢🔥😢😢,2020-02-14T22:24:46.000Z,0.0
Iphone skips iPhone 9<br />Samsung hold my camera,2020-02-14T22:22:50.000Z,0.0
ULTRAAAAA!!!!<br />*Voice of Killer Instinct narrador,2020-02-14T22:18:50.000Z,-0.7556
"Copy iphone 11, 😕😬🙄",2020-02-14T22:15:30.000Z,0.0
The voice of the narrator was lit. 👍,2020-02-14T22:13:49.000Z,0.0
Brain: Galaxy S20 Ultra<br /><br />Heart: iPhone 11 Pro<br /><br />Money: <b>hey you heard about the new iPhone 4 already?</b>,2020-02-14T22:13:06.000Z,0.0
Wallet: Left the chat,2020-02-14T22:08:15.000Z,0.0
The stupids ho saw 9+10=21 say:apple is better<br />Big brains say:samsung the best,2020-02-14T22:03:23.000Z,0.2263
My god! Simply INCREDIBLE! Good job💪❤,2020-02-14T22:02:24.000Z,0.6792
Me: o I want that phone its so nice <br />MY WALLET: YOU CAN EVEN BUY CHOCOLAT FOR YOUR GIRLFRIEND FOR  VALENTINES DAY !!!!!,2020-02-14T22:02:05.000Z,0.7256
Is there even a camera like that?,2020-02-14T22:01:28.000Z,0.3612
"LA CASA DE PAPELL <a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=2m03s"">2:03</a>",2020-02-14T21:56:38.000Z,0.0
مالصباح وانا نقرا فلي كومونتير كلش فرونسي وينيا العربية🤕🤕😢,2020-02-14T21:39:14.000Z,0.0
The x100 zoom can be dangerous. Need to close my windows:),2020-02-14T21:30:56.000Z,-0.4767
"Me: Oh my wallet won&#39;t allow it<br />Wallet: actually, it&#39;s pretty cool mobile",2020-02-14T21:26:48.000Z,0.7506
"Yeah but what about with heavy gaming with Locations settings and everything else running in the background, how likely is the battery to survive the whole day, see you guys never Anticipated that subject probably till I and others mention it.",2020-02-14T21:21:21.000Z,0.1531
Why why does the phone itself look so ugly?,2020-02-14T21:19:19.000Z,-0.6418
Parece una cocina,2020-02-14T21:05:14.000Z,0.0
Please don&#39;t use exynos,2020-02-14T21:02:57.000Z,0.3182
GUYS THIS CAMERA ALSO ISN&#39;T NICE AT ALL (if you understand),2020-02-14T21:01:57.000Z,0.5473
++ advanced,2020-02-14T20:56:29.000Z,0.25
This is basically a camera with a phone on it,2020-02-14T20:56:28.000Z,0.0
"Samsung- &quot;we added this, that, we also added something new, we invented it&quot;. Blah blah blah blah blah<br /><br />Apple- &quot;its a new iPhone&quot;",2020-02-14T20:52:54.000Z,-0.3818
Apple got destroyeddddd,2020-02-14T20:51:10.000Z,0.0
D O N &#39; T<br />D I E <br />B R O T H E R,2020-02-14T20:47:36.000Z,0.0
Looks like a cooktop,2020-02-14T20:45:53.000Z,0.3612
Incredible,2020-02-14T20:42:58.000Z,0.0
I don&#39;t have money for it😭😭😭,2020-02-14T20:42:46.000Z,0.0
Samsung&gt;Apple<br />Samsung forever!!!,2020-02-14T20:41:40.000Z,0.0
Poor:get samsung<br />Normal people:get huawei.<br />Rich:get iphone!!!!<br /><br />Now get Huawei or iphone,2020-02-14T20:40:19.000Z,0.0
"<a href=""https://youtu.be/wJZQcPBCtqg"">https://youtu.be/wJZQcPBCtqg</a>",2020-02-14T20:39:43.000Z,0.0
me: mom can I get the s20<br />mom: left the chat,2020-02-14T20:39:22.000Z,0.0
This boutta cost 2k,2020-02-14T20:38:38.000Z,0.0
...,2020-02-14T20:36:52.000Z,0.0
Me watching the s20 ultra : I want it now!!!<br />My wallet : no no no,2020-02-14T20:36:05.000Z,-0.7332
LOL so Samsung just made an awesome camera and built a phone around it.,2020-02-14T20:28:27.000Z,0.824
YA TENGO 15 DIAS ESPERANDO MIS ENTRADAS Y FUE UNA ODISEA REGISTRAR LA DICHOSA FACTURAAAAAAA<br />QUIERO MIS ENTRADAS O SEGUIRE PENSANDO QUE ES MENTIRA PUBLICIDAD FALSA😤😤😤😤😤😤😤,2020-02-14T20:23:50.000Z,0.0
This gonna destroy the apple market for sho,2020-02-14T20:23:22.000Z,-0.5423
iPhone is shaking,2020-02-14T20:22:54.000Z,-0.1779
T-T-TERIBITE OF STORAGE?,2020-02-14T20:17:36.000Z,0.0
"Why I like Samsung more than apple<br /><br />50% because they are better than apple<br /><br />50% because they don’t tuRn off coments 🤣<br /><br />Edit| I don’t hate apple, I have an apple ipad but I like Samsung more. And also thank you for top comment 😊",2020-02-14T20:17:26.000Z,0.8572
To bad there is still the hole in the screen,2020-02-14T20:14:10.000Z,-0.5423
Samsung: <b>Releases Quad Camera Phone</b><br /><br />Apple: <b>you weren’t supposed to do that</b>,2020-02-14T20:13:57.000Z,0.0
and it has mode for the moon like the Huawei P30,2020-02-14T20:13:50.000Z,0.3612
L&#39;audio è fantastico,2020-02-14T20:13:17.000Z,0.1027
Do people but phones just for the camera??,2020-02-14T20:09:50.000Z,0.0
تحفة 😭,2020-02-14T20:08:06.000Z,0.0
"Why are you all complaining about the price of the phone, if everyone just adds the price of the phone to their phone plan?",2020-02-14T20:03:20.000Z,-0.2023
"MEME <a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=1m47s"">1:47</a>",2020-02-14T20:02:39.000Z,0.0
"Nobody:<br />Phone ads: <a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=0m07s"">0:07</a>",2020-02-14T19:58:33.000Z,0.0
"depending on country, carrier,and user environment. Netflix subscription required. Download restrictions apply. <a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=2m22s"">2:22</a>- I Quit..😂😂",2020-02-14T19:57:59.000Z,0.0
Everyone: how much does the phone cost?<br />Samsung: yes,2020-02-14T19:55:08.000Z,0.4019
"It costs $1599, if a person works 9 hours daily and 20 in a month with minimum wage they can buy that with 1 and a quarter salary. I live in turkey and it costs 12000₺, 6 times of month salary",2020-02-14T19:54:53.000Z,0.0
I mean I know the Camera is great but It isn&#39;t the whole phone,2020-02-14T19:51:31.000Z,0.3716
c&#39;mon I just got an s10+,2020-02-14T19:42:17.000Z,0.0
Here at apple we are  proud to announce  our full HD screen with  a z14 ionic+covalent processor to our newest iphone ....<br /><br /><br />People:👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽,2020-02-14T19:40:43.000Z,0.4767
